# pulsewidth	time	voltage
8e-05	-0.0001578036958	0.5263490608
8e-05	-0.0001577636958	0.52653766
8e-05	-0.0001577236958	0.5138543638
8e-05	-0.0001576836958	0.5261918948
8e-05	-0.0001576436958	0.5259561458
8e-05	-0.0001576036958	0.5152531412
8e-05	-0.0001575636958	0.5203610362
8e-05	-0.0001575236958	0.518600777
8e-05	-0.0001574836958	0.5276692552
8e-05	-0.0001574436958	0.5219955626
8e-05	-0.0001574036958	0.519700939
8e-05	-0.0001573636958	0.5160389712
8e-05	-0.0001573236958	0.5247145344
8e-05	-0.0001572836958	0.5288480002
8e-05	-0.0001572436958	0.5276692552
8e-05	-0.0001572036958	0.5195752062
8e-05	-0.0001571636958	0.527559239
8e-05	-0.0001571236958	0.5230485748
8e-05	-0.0001570836958	0.5164947526
8e-05	-0.0001570436958	0.5203138864
8e-05	-0.0001570036958	0.5197638054
8e-05	-0.0001569636958	0.514200129
8e-05	-0.0001569236958	0.5157246392
8e-05	-0.0001568836958	0.5124555864
8e-05	-0.0001568436958	0.5186479268
8e-05	-0.0001568036958	0.510663894
8e-05	-0.0001567636958	0.5208639674
8e-05	-0.0001567236958	0.5243687692
8e-05	-0.0001566836958	0.5119526552
8e-05	-0.0001566436958	0.5240858704
8e-05	-0.0001566036958	0.5262704778
8e-05	-0.0001565636958	0.51475021
8e-05	-0.0001565236958	0.5291151824
8e-05	-0.0001564836958	0.5163533032
8e-05	-0.0001564436958	0.527873571
8e-05	-0.0001564036958	0.5195752062
8e-05	-0.0001563636958	0.5281407532
8e-05	-0.0001563236958	0.5216812306
8e-05	-0.0001562836958	0.5200781374
8e-05	-0.0001562436958	0.5226556598
8e-05	-0.0001562036958	0.5175949146
8e-05	-0.0001561636958	0.527716405
8e-05	-0.0001561236958	0.5245259352
8e-05	-0.0001560836958	0.5173905988
8e-05	-0.0001560436958	0.5191037082
8e-05	-0.0001560036958	0.5234257732
8e-05	-0.0001559636958	0.5147030602
8e-05	-0.0001559236958	0.5156460562
8e-05	-0.0001558836958	0.5241644534
8e-05	-0.0001558436958	0.5117954892
8e-05	-0.0001558036958	0.5131471168
8e-05	-0.0001557636958	0.5118269224
8e-05	-0.0001557236958	0.5232686072
8e-05	-0.0001556836958	0.5215240646
8e-05	-0.0001556436958	0.5114340074
8e-05	-0.0001556036958	0.528030737
8e-05	-0.0001555636958	0.5265062268
8e-05	-0.0001555236958	0.5123770034
8e-05	-0.0001554836958	0.523787255
8e-05	-0.0001554436958	0.51003523
8e-05	-0.0001554036958	0.523158591
8e-05	-0.0001553636958	0.5208639674
8e-05	-0.0001553236958	0.5385294258
8e-05	-0.0001552836958	0.522922842
8e-05	-0.0001552436958	0.527559239
8e-05	-0.0001552036958	0.5141686958
8e-05	-0.0001551636958	0.5135400318
8e-05	-0.0001551236958	0.5211782994
8e-05	-0.0001550836958	0.5171705664
8e-05	-0.0001550436958	0.5210997164
8e-05	-0.0001550036958	0.5194966232
8e-05	-0.0001549636958	0.514671627
8e-05	-0.0001549236958	0.5253431984
8e-05	-0.0001548836958	0.5201252872
8e-05	-0.0001548436958	0.5199681212
8e-05	-0.0001548036958	0.5206596516
8e-05	-0.0001547636958	0.532274219
8e-05	-0.0001547236958	0.5268205588
8e-05	-0.0001546836958	0.5198895382
8e-05	-0.0001546436958	0.5257203968
8e-05	-0.0001546036958	0.5288008504
8e-05	-0.0001545636958	0.5286436844
8e-05	-0.0001545236958	0.5278264212
8e-05	-0.0001544836958	0.5243216194
8e-05	-0.0001544436958	0.5113239912
8e-05	-0.0001544036958	0.515064542
8e-05	-0.0001543636958	0.5110096592
8e-05	-0.0001543236958	0.5158346554
8e-05	-0.0001542836958	0.5235829392
8e-05	-0.0001542436958	0.5200781374
8e-05	-0.0001542036958	0.5191037082
8e-05	-0.0001541636958	0.526930575
8e-05	-0.0001541236958	0.514514461
8e-05	-0.0001540836958	0.5113554244
